iter	MultiClass
0	0.001347764251
1	0.001332149973
2	0.001320478902
3	0.001307176231
4	0.001300295381
5	0.00129646964
6	0.001290073084
7	0.001285306214
8	0.001269409712
9	0.00125299489
10	0.001236388397
11	0.001235799474
12	0.001229394044
13	0.001224108849
14	0.001222184681
15	0.001220137918
16	0.001206453393
17	0.001204054402
18	0.001193552063
19	0.001192310613
20	0.001182333952
21	0.001169167292
22	0.001168635824
23	0.001166819152
24	0.001162619791
25	0.001148511783
26	0.001139551812
27	0.00113238461
28	0.001130898222
29	0.001128308972
30	0.00111774989
31	0.00111215067
32	0.00111148996
33	0.001107987616
34	0.001097961433
35	0.001087841256
36	0.001083830306
37	0.001083071891
38	0.001081969437
39	0.001070581918
40	0.001067841579
41	0.001064118997
42	0.001063882365
43	0.001063688381
44	0.001061014462
45	0.001053483883
46	0.001053277735
47	0.001052916229
48	0.001051228677
49	0.001051000375
50	0.001050824086
51	0.001044463847
52	0.001042916882
53	0.001042656932
54	0.001037291326
55	0.001034825048
56	0.001029919767
57	0.001024949503
58	0.001023097483
59	0.00101935899
60	0.001016290726
61	0.001013992589
62	0.00100937834
63	0.001008425561
64	0.001006892861
65	0.001006734578
66	0.001004702367
67	0.001001521939
68	0.0009920228727
69	0.0009917354985
70	0.0009913731722
71	0.0009833171786
72	0.0009764741226
73	0.0009763263104
74	0.0009748782232
75	0.0009723894705
76	0.0009691056055
77	0.0009689163935
78	0.0009676083877
79	0.000965422796
80	0.0009604096809
81	0.0009600429232
82	0.0009593413041
83	0.0009563539339
84	0.0009562060629
85	0.0009533535556
86	0.0009513129921
87	0.0009511736726
88	0.0009437552627
89	0.0009378103892
90	0.0009376696449
91	0.0009372521796
92	0.0009369660778
93	0.0009281219781
94	0.0009206139352
95	0.0009107858019
96	0.0009060544188
97	0.0009059121244
98	0.0009055525194
99	0.0008990709012
100	0.0008914430324
101	0.000891191119
102	0.0008890965494
103	0.0008887396546
104	0.0008883083905
105	0.0008805748872
106	0.0008800818766
107	0.0008798021675
108	0.0008738773212
109	0.0008700563184
110	0.0008695145069
111	0.0008691514136
112	0.0008636281101
113	0.0008607960464
114	0.0008606615843
115	0.0008603383635
116	0.0008601302676
117	0.0008596166365
118	0.0008572552776
119	0.0008560126622
120	0.0008541382606
121	0.000853980943
122	0.0008538565029
123	0.0008514849355
124	0.0008511809888
125	0.0008507502242
126	0.0008500423078
127	0.0008497105803
128	0.0008495035778
129	0.0008469631568
130	0.0008468041193
131	0.0008465793075
132	0.0008448438768
133	0.0008443476421
134	0.0008348163511
135	0.0008310909264
136	0.00083083362
137	0.0008306690752
138	0.0008280600344
139	0.0008276194514
140	0.0008273444619
141	0.0008268573337
142	0.0008234737484
143	0.0008228920953
144	0.0008204787701
145	0.0008202007889
146	0.0008168244809
147	0.0008151353354
148	0.0008148849584
149	0.0008146794857
150	0.0008144251882
151	0.0008114403894
152	0.000810912723
153	0.0008092447842
154	0.0008089033332
155	0.0008060767361
156	0.0008058998355
157	0.0008056788828
158	0.0008049828311
159	0.0008048309781
160	0.0008045201024
161	0.0008023022252
162	0.0008021962347
163	0.0008020898584
164	0.0008000187816
